notifications.reset.content,"You are receiving this email because we received a password reset. If you did not request a password reset, no further action is required.",,,,,,أنت تتلقى هذا البريد الإلكتروني لأننا تلقينا إعادة تعيين كلمة المرور. إذا لم تطلب إعادة تعيين كلمة المرور ، فلا داعي لاتخاذ أي إجراء آخر.,,,,,,,,,,,,"Primate ovaj mail jer smo primili zahtjev za resetom šifre. Ako niste napravili ovaj zahtijev, slobodno ignorirajte ovaj email.",,,,,,,,您收到这封邮件因为我们收到了你的密码重置申请，如果不是你操作的，请忽视本邮件。,,,,"Tento e-mail jste obdrželi, jelikož jsme zaznamenali žádost o obnovení hesla. Pokud jste o obnovení hesla nepožádali, není nutná žádná další akce.",,"Je ontvangt deze e-mail omdat we een nieuw wachtwoord vraag kregen. Als je niet aangevraagd hebt om je wachtwoord opnieuw in te stellen, hoef je niks te doen.",,,,,,,"Vous recevez cet e-mail car nous avons reçu une réinitialisation de mot de passe. Si vous n’avez pas demandé de réinitialisation de mot de passe, aucune action n’est requise.",,,,,,"Sie erhalten diese E-Mail, weil das Zurücksetzen des Passworts angefordert wurde. Wenn Sie das Zurücksetzen des Passworts nicht angefordert haben, ist keine weitere Aktion erforderlich.",,,,,,,,,,,,,,,,,,,,"Hai ricevuto questa email perché abbiamo ricevuto una richiesta di reimpostazione della password. Se non hai richiesto la reimpostazione della password, non sono necessarie ulteriori azioni.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otrzymujesz tą wiadomość ponieważ ktoś zgłosił prośbę o zresetowanie hasła dla tego konta. Jeżeli nie byłeś to ty, możesz po prostu zignorować tą wiadomość.","Você está recebendo este e-mail porque recebemos uma solicitação de redefinição de senha. Se você não solicitou uma redefinição de senha, nenhuma ação adicional é necessária.","Está a receber este e-mail porque recebemos um pedido de redefinição de senha. Se não solicitou uma redefinição de senha, não é necessária qualquer ação adicional.",,,,,"Вы получили это письмо, потому что мы получили запрос на сброс пароля. Если вы не запрашивали сброс пароля, никаких дальнейших действий не требуется.",,,,,,,,,,,,,,"Prejeli ste to e-pošto, ker smo prejeli zahtevo za ponastavitev gesla. Če niste zahtevali ponastavitve gesla, ni potrebno nadaljnjih ukrepov.",,,,,,,,,,,,,,,,Şifre Sıfırlama İsteğiniz İçin Sıfırlama Maili Aldınız. Eğer Bu İşlemi Siz Yapmadıysanız Herhangi Bir İşlem Yapmanıza Gerek Yok.,,,,"Ви отримали цей лист, тому що ми отримали запит на скидання пароля. Якщо ви не запитували скидання пароля, ніяких подальших дій не потрібно.",,,,,,,,,,,,
notifications.welcome.action,Choose your own password,,,,,,اختر كلمة المرور الخاصة بك,,,,,,,,,,,,Odaberite osobnu šifru,,,,,,,,设置你的密码,,,,Vytvořte si své vlastní heslo,,Kies je eigen wachtwoord,,,,,,,Choisissez votre propre mot de passe,,,,,,Vergeben Sie Ihr Passwort,,,,,,,,,,,,,,,,,,,,Scegli la tua password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ustaw swoje hasło,Escolha a sua palavra-passe,Escolha a sua senha,,,,,,,,,,,,,,,,,,,Izberite svoje geslo,,,,,,,,,,,,,,,,Şifre Seçin,,,,Оберіть свій власний пароль,,,,,,,,,,,,
notifications.welcome.content,You are receiving this email because an account was created for you on :name.,,,,,,أنت تتلقى هذا البريد الإلكتروني لأنه تم إنشاء حساب لك على :name.,,,,,,,,,,,,Primate ovaj mail jer je napravljen račun za vas na imenu :name.,,,,,,,,你收到本邮件因为我们为你创建了一个新账号 :name.,,,,"Obdrželi jste tento e-mail, protože byl pro Vás vytvořen účet na jméno :name.",,Je ontvangt deze e-mail omdat er een account is aangemaakt voor jou op :name.,,,,,,,Vous recevez cet e-mail car un compte a été créé pour vous sur :nom.,,,,,,"Sie erhalten diese E-Mail, weil ein Konto für :name für Sie erstellt wurde.",,,,,,,,,,,,,,,,,,,,Hai ricevuto questa email perché è stato creato un account per te su :name.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otrzymujesz tą wiadomość ponieważ zostało utworzone dla ciebie konto na :name.,Está a receber este email porque foi criada uma conta para si em :name.,Você está recebendo este email porque uma conta foi criada para você em :name.,,,,,"Вы получили это письмо, потому что для вас была создана учетная запись :name.",,,,,,,,,,,,,,"Prejeli ste to e-pošto, ker je bil za vas ustvarjen račun na :name.",,,,,,,,,,,,,,,,"Bu E-Postayı, Sizin İçin :Name Üzerinde Bir Hesap Oluşturulduğu İçin Alıyorsunuz.",,,,"Ви отримали цей лист, тому що для вас була створений обліковий запис :name.",,,,,,,,,,,,
notifications.welcome.title,Welcome,,,,,,مرحبا,,,,,,,,,,,,Dobro došli,,,,,,,,欢迎,,,,Vítejte,,Welkom,,,,,,,Bienvenue,,,,,,Willkommen,,,,,,,,,,,,,,,,,,,,Benvenuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Witaj,Bem-vindo(a),Bem-vindo(a),,,,,Добро пожаловать,,,,,,,,,,,,,,Dobrodošli,,,,,,,,,,,,,,,,Hoş Geldiniz,,,,Ласкаво просимо,,,,,,,,,,,,
overlay.close,Close,,,,,,اغلاق,,,,,,,,,,,,Zatvori,,,,,,,,关闭,,,,Zavřít,,Sluiten,,,,,,,Fermer,,,,,,Schließen,,,,,,,,,,,,,,,,,,,,Chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zamknij,Fechar,Fechar,,,,,Закрыть,,,,,,,,,,,,,,Zapri,,,,,,,,,,,,,,,,Kapat,,,,Закрити,,,,,,,,,,,,
previewer.compare-view,Compare view,,,,,,قارن العرض,,,,,,,,,,,,Uporedi pogled,,,,,,,,对比模式,,,,Porovnat zobrazení,,Vergelijken,,,,,,,Comparer,,,,,,Vergleichs-Ansicht,,,,,,,,,,,,,,,,,,,,Compara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Porównaj wersje,Comparar visualização,Comparar visualização,,,,,Сравнить,,,,,,,,,,,,,,Primerjaj pogled,,,,,,,,,,,,,,,,Görünümleri Karşılaştır,,,,Порівняти,,,,,,,,,,,,
previewer.current-revision,Current,,,,,,الحالي,,,,,,,,,,,,Trenutno,,,,,,,,当前修改,,,,Aktuální,,Huidige,,,,,,,Active,,,,,,Aktuell,,,,,,,,,,,,,,,,,,,,Attuale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najnowsza,Atual,Atual,,,,,Текущий,,,,,,,,,,,,,,Trenutno,,,,,,,,,,,,,,,,Aktif,,,,Поточний,,,,,,,,,,,,
previewer.editor,Editor,,,,,,المحرر,,,,,,,,,,,,Uređivač,,,,,,,,编辑器,,,,Editor,,Editor,,,,,,,Éditeur,,,,,,Editor,,,,,,,,,,,,,,,,,,,,Editor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edytor,Editor,Editor,,,,,Редактор,,,,,,,,,,,,,,Urednik,,,,,,,,,,,,,,,,Editör,,,,Редактор,,,,,,,,,,,,
previewer.last-edit,Last edited,,,,,,اخر تعديل,,,,,,,,,,,,Zadnje uređeno,,,,,,,,最后一次编辑,,,,Poslední úprava,,Laatst aangepast,,,,,,,Édité,,,,,,Zuletzt bearbeitet,,,,,,,,,,,,,,,,,,,,Ultima modifica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostatnia zmiana,Último editado,Último editado,,,,,Последняя редакция,,,,,,,,,,,,,,Nazadnje urejeno,,,,,,,,,,,,,,,,Son Düzenleme,,,,Остання редакція,,,,,,,,,,,,
previewer.past-revision,Past,,,,,,السابق,,,,,,,,,,,,Prošlost,,,,,,,,曾经编辑,,,,Minulé revize,,Voorgaande,,,,,,,Ancienne,,,,,,Vergangen,,,,,,,,,,,,,,,,,,,,Precedente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starsza,Anteriores,Anteriores,,,,,,,,,,,,,,,,,,,Preteklo,,,,,,,,,,,,,,,,Geçmiş,,,,Минула,,,,,,,,,,,,
previewer.restore,Restore,,,,,,استرجاع,,,,,,,,,,,,Obnovi,,,,,,,,恢复,,,,Obnovit,,Herstellen,,,,,,,Restaurer,,,,,,Wiederherstellen,,,,,,,,,,,,,,,,,,,,Ripristina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Przywróć,Restaurar,Restaurar,,,,,Восстановить,,,,,,,,,,,,,,Obnovi,,,,,,,,,,,,,,,,Kurtar,,,,Відновити,,,,,,,,,,,,
previewer.revision-history,Revision history,,,,,,مراجعة التاريخ,,,,,,,,,,,,Revizija hitorije,,,,,,,,修改历史,,,,Historie verzí,,Geschiedenis,,,,,,,Historique des révisions,,,,,,Bearbeitungs-Verlauf,,,,,,,,,,,,,,,,,,,,Cronologia delle revisioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Historia zmian,Histórico de revisões,Histórico de revisões,,,,,История изменений,,,,,,,,,,,,,,Zgodovina revizij,,,,,,,,,,,,,,,,Revizyon Geçmişi,,,,Історія змін,,,,,,,,,,,,
previewer.single-view,Single view,,,,,,عرض واحد,,,,,,,,,,,,Pojedinačni prikaz,,,,,,,,单一模式,,,,Jednoduché zobrazení,,Enkele weergave,,,,,,,Prévisualiser les changements,,,,,,Einzel-Ansicht,,,,,,,,,,,,,,,,,,,,Vista singola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyświetl tylko starszą,Visualização única,Visualização única,,,,,,,,,,,,,,,,,,,Enojni pogled,,,,,,,,,,,,,,,,Tekli Görünüm,,,,Single view,,,,,,,,,,,,
previewer.title,Preview changes,,,,,,معاينة التغييرات,,,,,,,,,,,,Pregledaj izmjene,,,,,,,,预览修改内容,,,,Náhled změn,,Voorbeeld van aanpassingen bekijken,,,,,,,Prévisualiser les changements,,,,,,Vorschau der Änderungen,,,,,,,,,,,,,,,,,,,,Anteprima delle modifiche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podgląd zmian,Pré-visualizar alterações,Pré-visualizar alterações,,,,,Предпросмотр изменений,,,,,,,,,,,,,,Predogled sprememb,,,,,,,,,,,,,,,,Değişiklikleri Önizle,,,,Передперегляд змін,,,,,,,,,,,,
previewer.unsaved,Previewing with your unsaved changes,,,,,,المعاينة مع تغييراتك غير المحفوظة,,,,,,,,,,,,Pregledaj vaše nespremljene izmejene,,,,,,,,预览模式(内容未保存),,,,Náhled bez uložení,,Voorbeeld van je niet opgeslagen aanpassingen aan het bekijken,,,,,,,Prévisualisation de vos changements non sauvegardés,,,,,,Vorschau mit ungespeicherten Änderungen,,,,,,,,,,,,,,,,,,,,Visualizza in anteprima le modifiche non salvate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podgląd zawiera twoje niezapisane zmiany,Pré-visualizar alterações ainda não salvas,Pré-visualizar alterações ainda não salvas,,,,,,,,,,,,,,,,,,,Predogled z vašimi neshranjenimi spremembami,,,,,,,,,,,,,,,,Kaydedilmemiş Değişiklikler Önizleniyor,,,,Попередній перегляд зі своїми незбереженими змінами,,,,,,,,,,,,
publisher.cancel,Cancel,,,,,,الغاء,,,,,,,,,,,,Prekini,,,,,,,,取消,,,,Zrušit,,Annuleren,,,,,,,Annuler,,,,,,Abbrechen,,,,,,,,,,,,,,,,,,,,Annulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avbryt,,,,,Anuluj,Cancelar,Cancelar,,,,,Отмена,,,,,,,,,,,,,,Prekliči,,Cancelar,,,,,,,,,,,,,,İptal,,,,Скасувати,,,,,,,,,,,,
publisher.current,Current,,,,,,الحالي,,,,,,,,,,,,Trenutno,,,,,,,,当前的,,,,Aktuální,,Huidige,,,,,,,Active,,,,,,Aktuell,,,,,,,,,,,,,,,,,,,,Attuale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najnowsza,Atual,Atual,,,,,Текущий,,,,,,,,,,,,,,Trenutno,,,,,,,,,,,,,,,,Aktif,,,,Поточний,,,,,,,,,,,,
publisher.end-date,End Date,,,,,,تاريخ الانتهاء,,,,,,,,,,,,Kraj Datum,,,,,,,,结束日期,,,,Poslední datum,,Einddatum,,,,,,,Date de fin,,,,,,Enddatum,,,,,,,,,,,,,,,,,,,,Data fine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koniec publikacji,Data de Término,Data de Fim,,,,,Окончание активности,,,,,,,,,,,,,,Datum zaključka,,,,,,,,,,,,,,,,Bitiş Tarihi,,,,Закінчення активності,,,,,,,,,,,,
publisher.immediate,Immediate,,,,,,فوري,,,,,,,,,,,,Odmah,,,,,,,,立即,,,,Okamžitý,,Onmiddellijk,,,,,,,Maintenant,,,,,,Sofort,,,,,,,,,,,,,,,,,,,,Immediata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natychmiast,Imediato,Imediato,,,,,Немедленно,,,,,,,,,,,,,,Takoj,,,,,,,,,,,,,,,,Şimdi Paylaş,,,,Негайно,,,,,,,,,,,,
publisher.languages,Languages,,,,,,اللغات,,,,,,,,,,,,Jezici,,,,,,,,语言,,,,Jazyky,,Talen,,,,,,,Langues,,,,,,Sprachen,,,,,,,,,,,,,,,,,,,,Lingue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Języki,Idiomas,Idiomas,,,,,Языки,,,,,,,,,,,,,,Jeziki,,,,,,,,,,,,,,,,Diller,,,,Мови,,,,,,,,,,,,
publisher.languages-published,Live,,,,,,نشط,,,,,,,,,,,,Uživo,,,,,,,,已发布,,,,Živě,,Live,,,,,,,Publiés,,,,,,Veröffentlicht,,,,,,,,,,,,,,,,,,,,Attive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,opublikowano,Publicado,Publicado,,,,,,,,,,,,,,,,,,,V živo,,,,,,,,,,,,,,,,Canlı,,,,Опубліковано,,,,,,,,,,,,
publisher.last-edit,Last edited,,,,,,اخر تعديل,,,,,,,,,,,,Zadnje uređeno,,,,,,,,最后一次编辑,,,,Naposledy upraveno,,Laatst aangepast,,,,,,,Édité,,,,,,Zuletzt bearbeitet,,,,,,,,,,,,,,,,,,,,Ultima modifica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostatnia zmiana,Última edição,Última edição,,,,,Последнее изменение,,,,,,,,,,,,,,Nazadnje urejeno,,,,,,,,,,,,,,,,Son Düzenleme,,,,Остання зміна,,,,,,,,,,,,
publisher.preview,Preview changes,,,,,,معاينة التغييرات,,,,,,,,,,,,Pregledaj izmjene,,,,,,,,预览修改,,,,Náhled změn,,Voorbeeld van aanpassingen bekijken,,,,,,,Prévisualiser les changements,,,,,,Vorschau der Änderungen,,,,,,,,,,,,,,,,,,,,Anteprima modifiche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podgląd zmian,Pré-visualizar alterações,Pré-visualizar alterações,,,,,Предпросмотр изменений,,,,,,,,,,,,,,Predogled sprememb,,,,,,,,,,,,,,,,Değişiklikleri Önizle,,,,Передперегляд змін,,,,,,,,,,,,
publisher.publish,Publish,,,,,,نشر,,,,,,,,,,,,Objavi,,,,,,,,发布,,,,Publikováno,,Publiceren,,,,,,,Publier,,,,,,Veröffentlichen,,,,,,,,,,,,,,,,,,,,Pubblica,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publiser,,,,,Opublikuj,Publicar,Publicar,,,,,Опубликовать,,,,,,,,,,,,,,Objavi,,Publicar,,,,,,,,,,,,,,Yayınla,,,,Опублікувати,,,,,,,,,,,,
publisher.publish-close,Publish and close,,,,,,نشر واغلاق,,,,,,,,,,,,Objavi i zatvori,,,,,,,,发布并关闭,,,,Publikovat a zavřít,,Publiceren en sluiten,,,,,,,Publier et fermer,,,,,,Veröffentlichen und schließen,,,,,,,,,,,,,,,,,,,,Pubblica e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publiser og lukk,,,,,Opublikuj i zamknij,Publicar e fechar,Publicar e fechar,,,,,Опубликовать и закрыть,,,,,,,,,,,,,,Objavi in zapri,,Publicar y cerrar,,,,,,,,,,,,,,Yayınla Ve Kapat,,,,Опублікувати і закрити,,,,,,,,,,,,
publisher.publish-new,Publish and create new,,,,,,نشر وانشاء جديد,,,,,,,,,,,,Objavi i kreiraj novi,,,,,,,,发布并创建新内容,,,,Publikovat a vytvořit nový,,Publiceren en nieuwe aanmaken,,,,,,,Publier et créer un nouveau,,,,,,Veröffentlichen und neu erstellen,,,,,,,,,,,,,,,,,,,,Pubblica e crea nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publiser og opprett ny,,,,,Opublikuj i dodaj nowy,Publicar e criar outro,Publicar e criar outro,,,,,Опубликовать и создать еще,,,,,,,,,,,,,,Objavi in ustvari novo,,Publicar y crear nuevo,,,,,,,,,,,,,,Yayınla Ve Yeni Oluştur,,,,Опублікувати і створити ще,,,,,,,,,,,,
publisher.published-on,Published on,,,,,,نشرت في,,,,,,,,,,,,Objavljeno,,,,,,,,发布日期,,,,Publikováno,,Gepubliceerd op,,,,,,,Publié le,,,,,,Veröffentlicht am,,,,,,,,,,,,,,,,,,,,Pubblicato il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data publikacji,Publicado em,Publicado em,,,,,,,,,,,,,,,,,,,Objavljeno dne,,,,,,,,,,,,,,,,Yayınlama,,,,Опубліковано,,,,,,,,,,,,
publisher.restore-draft,Restore as a draft,,,,,,استعادة كمسودة,,,,,,,,,,,,Obnovi kao primjer,,,,,,,,恢复为草稿,,,,Obnovit jako koncept,,Herstellen als concept,,,,,,,Restaurer en tant que brouillon,,,,,,Als Entwurf wiederherstellen,,,,,,,,,,,,,,,,,,,,Ripristina come bozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Przywróć jako wersja robocza,Restaurar como rascunho,Restaurar como rascunho,,,,,,,,,,,,,,,,,,,Obnovi kot osnutek,,,,,,,,,,,,,,,,Taslak Olarak Kurtar,,,,Відновити як чернетку,,,,,,,,,,,,
publisher.restore-draft-close,Restore as a draft and close,,,,,,استعادة كمسودة وإغلاق,,,,,,,,,,,,Obnovi kao primjer i zatvori,,,,,,,,恢复为草稿并关闭,,,,Obnovit jako koncept a zavřít,,Herstellen als concept en sluiten,,,,,,,Restaurer en tant que brouillon et fermer,,,,,,Als Entwurf wiederherstellen und schließen,,,,,,,,,,,,,,,,,,,,Ripristina come bozza e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Przywróć jako wersja robocza i zamknij,Restaurar como rascunho e fechar,Restaurar como rascunho e fechar,,,,,,,,,,,,,,,,,,,Obnovi kot osnutek in zapri,,,,,,,,,,,,,,,,Taslak Olarak Kurtar Ve Kapat,,,,відновити як чернетку та закрити,,,,,,,,,,,,
publisher.restore-draft-new,Restore as a draft and create new,,,,,,استعادة كمسودة وإنشاء جديد,,,,,,,,,,,,Obnovi kao primjer i kreiraj novi,,,,,,,,恢复为草稿并创建新的,,,,Obnovit jako koncept a vytvořit nový,,Herstellen als concept en nieuwe aanmaken,,,,,,,Restaurer en tant que brouillon et créer un nouveau,,,,,,Als Entwurf wiederherstellen und weiteren erstellen,,,,,,,,,,,,,,,,,,,,Ripristina come bozza e crea nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Przywróć jako wersja robocza i dodaj nowy,Restaurar como rascunho e criar novo,Restaurar como rascunho e criar novo,,,,,,,,,,,,,,,,,,,Obnovi kot osnutek in ustvari novo,,,,,,,,,,,,,,,,Taslak Olarak Kurtar Ve Yeni Oluştur,,,,Відновити як чернетку та створити новий,,,,,,,,,,,,
publisher.restore-live,Restore as published,,,,,,استعادة كما نشرت,,,,,,,,,,,,Obnovi kao objavljeno,,,,,,,,恢复为已发布,,,,Obnovit jako publikované,,Herstellen als gepubliceerd,,,,,,,Restaurer avec le statut publié,,,,,,Als veröffentlicht wiederherstellen,,,,,,,,,,,,,,,,,,,,Ripristina come pubblicato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Przywróć i opublikuj,Restaurar como publicado,Restaurar como publicado,,,,,,,,,,,,,,,,,,,Obnovi kot objavljeno,,,,,,,,,,,,,,,,Yayınlanmış Olarak Kurtar,,,,"Відновити, як опублікований",,,,,,,,,,,,
publisher.restore-live-close,Restore as published and close,,,,,,استعادة كما نشرت وإغلاق,,,,,,,,,,,,Obnovi kao objavljeno i zatvori,,,,,,,,恢复为已发布并关闭,,,,Obnovit jako publikované a zavřít,,Herstellen als gepubliceerd en sluiten,,,,,,,Restaurer avec le statut publié et fermer,,,,,,Als veröffentlicht wiederherstellen und schließen,,,,,,,,,,,,,,,,,,,,Ripristina come pubblicato e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Przywróć, opublikuj i zamknij",Restaurar como publicado e fechar,Restaurar como publicado e fechar,,,,,,,,,,,,,,,,,,,Obnovi kot objavljeno in zapri,,,,,,,,,,,,,,,,Yayınlanmış Olarak Kurtar Ve Kapat,,,,"Відновити, як опублікований та закрити",,,,,,,,,,,,
publisher.restore-live-new,Restore as published and create new,,,,,,استعادة ما تم نشره وإنشاء جديد,,,,,,,,,,,,Obnovi kao objavljeno i kreiraj novi,,,,,,,,恢复为已发布并创建新的,,,,Obnovit jako publikované a vytvořit nové,,Herstellen als gepubliceerd en nieuwe aanmaken,,,,,,,Restaurer avec le statut publié et créer un nouveau,,,,,,Als veröffentlicht wiederherstellen und weiteren erstellen,,,,,,,,,,,,,,,,,,,,Ripristina come pubblicato e crea nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Przywróć, opublikuj i dodaj nowy",Restaurar como publicado e criar novo,Restaurar como publicado e criar novo,,,,,,,,,,,,,,,,,,,Obnovi kot objavljeno in ustvari novo,,,,,,,,,,,,,,,,Yayınlanmış Olarak Kurtar Ve Yeni Oluştur,,,,"Відновити, як опублікований та створити новий",,,,,,,,,,,,
publisher.restore-message,You are currently editing an older revision of this content (saved by :user on :date). Make changes if needed and click restore to save a new revision.,,,,,,أنت تقوم حاليًا بتحرير نسخة أقدم من هذا المحتوى (تم حفظها بواسطة: المستخدم في:date). قم بإجراء التغييرات إذا لزم الأمر وانقر فوق استعادة لحفظ نسخة جديدة.,,,,,,,,,,,,Trenutno uređivate stariju reviziju ove objave (spremljeno od strane :user na :date). Napravite izmjene ako trebate potem kliknite obnovi da spremite novu izmjenu.,,,,,,,,你当前在编辑一个旧的版本(由 :user 在 :date 所修改)，请修改完成后点击恢复将其保存。,,,,"Právě upravujete starší verzi tohoto obsahu (uloženo :date uživatelem :user). Proveďte nutné změny a klikněte tlačítko obnovit, abyste uložili novou revizi.",,Je bent momenteel een oudere herziening van deze inhoud aan het bekijken (opgeslaan door :user op :date). Maak aanpassingen indien nodig en klik op herstellen om een nieuwe herziening op te slaan.,,,,,,,Vous modifiez actuellement une ancienne révision de ce contenu (enregistrée par :user le :date). Apportez les modifications nécessaires et cliquez sur restaurer pour enregistrer une nouvelle révision.,,,,,,"Sie bearbeiten eine ältere Version dieses Eintrags (gespeichert von :user am :date). Nehmen Sie bei Bedarf Änderungen vor und klicken Sie auf Wiederherstellen, um eine neue Version zu speichern.",,,,,,,,,,,,,,,,,,,,"Stai modificando una revisione vecchia di questo contenuto (salvata da :user il :date). Fare le modifiche necessarie e cliccare ""Ripristina"" per salvare una nuova revisione.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jesteś w trakcie edytowania starszej wersji tej strony (zapisanej przez użytkownika :user w :date). Dodaj pożądane zmiany, i kliknij 'przywróć', aby zapisać stronę jako nową wersję.",Está atualmente a editar uma revisão mais antiga deste conteúdo (guardada por :user em :date). Faça alterações se necessário e clique em restaurar para salvar uma nova revisão.,Você está atualmente editando uma revisão mais antiga deste conteúdo (salva por :user em :date). Faça alterações se necessário e clique em restaurar para salvar uma nova revisão.,,,,,,,,,,,,,,,,,,,Trenutno urejate starejšo revizijo te vsebine (shranil :user na :date). Po potrebi naredite spremembe in kliknite obnovi za shranjevanje nove revizije.,,,,,,,,,,,,,,,,Şu Anda Bu İçeriğin Eski Bir Halini Düzenliyorsunuz (:User Tarafından :Date Tarihinde). Gerekli Değişiklikleri Yapın Ve Yeni Revizyon Olarak Kurtar'A Tıklayın.,,,,"Ви в даний час редагуєте старший перегляд цього вмісту (збережено :user на :date). Внесіть зміни, якщо потрібно, і натисніть Відновити, щоб зберегти нову ревізію.",,,,,,,,,,,,
publisher.restore-success,Revision restored.,,,,,,تمت استعادة المراجعة.,,,,,,,,,,,,Revizija obnovljena.,,,,,,,,已恢复,,,,Revize obnovena.,,Herziening hersteld.,,,,,,,Révision restaurée.,,,,,,Revision wiederhergestellt,,,,,,,,,,,,,,,,,,,,Revisione ripristinata.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starsza wersja przywrócona pomyślnie.,Revisão restaurauda.,Revisão restaurauda.,,,,,,,,,,,,,,,,,,,Revizija obnovljena.,,,,,,,,,,,,,,,,Revizyon Kurtarıldı.,,,,Відновлено.,,,,,,,,,,,,
publisher.revisions,Revisions,,,,,,التنقيحات,,,,,,,,,,,,Revizije,,,,,,,,历史修改,,,,Revize,,Herzieningen,,,,,,,Révisions,,,,,,Revisionen,,,,,,,,,,,,,,,,,,,,Revisioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Historia zmian,Revisões,Revisões,,,,,,,,,,,,,,,,,,,Revizije,,,,,,,,,,,,,,,,Revizyonlar,,,,Ревізії,,,,,,,,,,,,
publisher.save,Save as draft,,,,,,حفظ كمسودة,,,,,,,,,,,,Spremi kao primjer,,,,,,,,保存为草稿,,,,Uložit jako koncept,,Opslaan als concept,,,,,,,Enregistrer comme brouillon,,,,,,Als Entwurf speichern,,,,,,,,,,,,,,,,,,,,Salva come bozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lagre som kladd,,,,,Zapisz jako wersja robocza,Salvar como rascunho,Salvar como rascunho,,,,,Сохранить как черновик,,,,,,,,,,,,,,Shrani kot osnutek,,Guardar como borrador,,,,,,,,,,,,,,Taslak Olarak Kaydet,,,,Зберегти як чернетку,,,,,,,,,,,,
publisher.save-close,Save as draft and close,,,,,,حفظ كمسودة وإغلاق,,,,,,,,,,,,Spremi kao primer i zatvori,,,,,,,,保存为草稿并关闭,,,,Uložit jako koncept a zavřít,,Opslaan als concept en sluiten,,,,,,,Enregistrer comme brouillon et fermer,,,,,,Als Entwurf speichern und schließen,,,,,,,,,,,,,,,,,,,,Salva come bozza e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lagre som kladd og lukk,,,,,Zapisz jako wersja robocza i zamknij,Salvar como rascunho e fechar,Salvar como rascunho e fechar,,,,,Сохранить как черновик и закрыть,,,,,,,,,,,,,,Shrani kot osnutek in zapri,,Guardar como borrador y cerrar,,,,,,,,,,,,,,Taslak Olarak Kaydet Ve Kapat,,,,Зберегти як чернетку і закрити,,,,,,,,,,,,
publisher.save-new,Save as draft and create new,,,,,,حفظ كمسودة وإنشاء جديد,,,,,,,,,,,,Spremi kao primjer i kreiraj novi,,,,,,,,保存为草稿并创建新内容,,,,Uložit jako koncept a vytvořit nový,,Opslaan als concept en nieuwe aanmaken,,,,,,,Enregistrer comme brouillon et créer un nouveau,,,,,,Als Entwurf speichern und neu erstellen,,,,,,,,,,,,,,,,,,,,Salva come bozza e crea nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lagre som kladd og opprett ny,,,,,Zapisz jako wersja robocza i dodaj nowy,Salvar como rascunho e criar outro,Salvar como rascunho e criar outro,,,,,Сохранить как черновик и создать еще,,,,,,,,,,,,,,Shrani kot osnutek in ustvari novo,,Guardar como borrador y crear nuevo,,,,,,,,,,,,,,Taslak Olarak Kaydet Ve Yeni Oluştur,,,,Зберегти як чернетку і створити ще,,,,,,,,,,,,
